order_id,order_date,customer_id,customer_name,region,city,product_id,product_name,category,price,quantity,discount,payment_method,order_status
O15433,2024-09-11,C359,"Gary Thomas",South,Chennai,P8931,"Monitor ",Electronics,15890,4,15.0,Card,"Cancelled"
O17775,2024-04-21,C161,"  Elizabeth Figueroa  ",West,delhi,P3671,Phone,Electronics,19393,3,20.0,Card,"Cancelled"
O19508,2024-01-18,C240,"Shawn Bell",North," Bangalore ",P5626,"Monitor ",Electronics,77697,4,15.0,Card,"Returned"
O13259,2024-06-26,C347,"Dana Brown",North,"Hyderabad ",P4896,Table,Home,1703,156,15.0,UPI,"Cancelled"
O18911,2024-04-19,C446,"lynn espinoza",South," Hyderabad",P1563,chair,Home,2019,4,15.0,COD,"Returned"
O21808,2024-11-10,C411,"Devin Christensen",East," Mumbai ",P8078,Jeans,Home,1031,4,,COD,"Returned"
O10512,2024-11-30,C238,"Joel Lopez",North,,P9905," Chair",Home,446173,1,20.0,UPI,"Returned"
O10934,2024-01-04,C434,"Ronald Henry",East,Mumbai,P6423,"Chair ",Home,3751,2,10.0,COD,"Returned"
O21344,2024-09-19,C108,"Bryan Williams",West," Chennai ",P2982,phone,Electronics,70076,4,,COD,"Returned"
O21930,2024-12-15,C385,"Reginald Houston",West,MUMBAI,P4263,T-SHIRT,Fashion,4697,2,10.0,COD,"Returned"
O13353,2024-08-18,C300,"John Green",West,BANGALORE,P4849," T-Shirt",Fashion,4420,1,10.0,UPI,"Cancelled"
O13951,2024-06-03,C106,"John Burgess",West,DELHI,P1230,headphones,Electronics,64020,5,5.0,COD,"Completed"
O11332,2024-12-11,C135,"gabriel holden",South," Mumbai ",P2498," Jacket",Fashion,3435,5,10.0,Card,"Cancelled"
O12637,2024-11-14,C403,"Douglas Williams",North,Delhi,P7150,phone,Electronics,9888,2,5.0,UPI,"Returned"
O21183,2024-04-24,C100,"Daniel Hernandez",North,,P2918,Phone,Electronics,32774,2,15.0,COD,"Cancelled"
O14943,2024-05-05,C218,"Mrs. Leah Edwards",North," Kolkata",P8207," Jacket",Fashion,2378,5,15.0,UPI,"Completed"
O13794,2024-08-29,C396,"david chapman",South," Delhi",P6057,T-SHIRT,Fashion,1072,3,10.0,COD,"Returned"
O21638,2024-06-10,C499,"Richard Berg",East,BANGALORE,P3434,jeans,Fashion,4648,5,-10.0,Card,"Completed"
O14700,2024-03-10,C428,"brandon koch",North," Kolkata ",P9482," Laptop",Electronics,39298,3,10.0,COD,"Completed"
O21922,2024-04-14,C120,"Martin Anderson",North,BANGALORE,P7292,LAMP,Home,1040,1,-10.0,COD,"Cancelled"
O17090,2024-10-31,C494,"Daniel Green",North," Hyderabad",P4042," Lamp",Home,8160,3,5.0,Card,"Returned"
O14559,2024-09-16,C293,"morgan ramirez md",North," Mumbai",P1894,jacket,Home,488187,1,20.0,COD,"Cancelled"
O11764,2024-10-04,C113,"  Miss Lori Holmes  ",West,Mumbai,P6092," T-Shirt",Fashion,4943,5,20.0,COD,"Cancelled"
O11208,2024-11-15,C458,"karen king",West,HYDERABAD,P3363," Jacket ",Fashion,1984,4,20.0,Card,"Completed"
O17265,2024-06-20,C364,"Jesus Stewart",North," Chennai ",P8285,shoes,Fashion,2336,3,15.0,Card,"Returned"
O21392,2024-09-22,C167,"James Rogers",East,DELHI,P4839," Monitor",Electronics,58970,4,5.0,COD,"Completed"
O16537,2024-05-22,C257,"john ray",North,,P5029,TABLE,Home,9921,1,5.0,Card,"Cancelled"
O21888,2024-01-29,C166,"David Ortiz",North,Bangalore,P7263," Chair ",Home,2220,3,20.0,Card,"Completed"
O10585,2024-10-03,C278,"edward martin",West,Hyderabad,P1994," Table",Home,4931,2,20.0,COD,"Cancelled"
O14507,2024-03-18,C407,"Jessica Lyons",North," Kolkata ",P2307," T-Shirt ",Fashion,1069,3,0.0,UPI,"Returned"
O15983,2024-02-16,C183,"Cameron Little",North," Delhi",P3786,laptop,Electronics,7119,5,0.0,Card,"Returned"
O12011,2024-07-11,C341,"Joshua Gray",North," Hyderabad ",P7343,sofa,Home,6622,5,0.0,COD,"Cancelled"
O18484,2024-07-29,C279,"Peter Peterson",West,"Chennai ",P6746,Jeans,Fashion,1125,5,5.0,Card,"Completed"
O13992,2024-08-30,C160,"alexandria mills",North," Chennai",P2465,phone,Electronics,79864,5,10.0,COD,"Cancelled"
O13698,2024-11-28,C343,"  Justin Franco  ",North,,P5767,table,Home,3736,4,20.0,UPI,"Cancelled"
O16420,2024-09-26,C111,"ashley walters",South,Kolkata,P3126,Table,Home,7561,5,15.0,COD,"Completed"
O20832,2024-02-25,C279,"Justin Walker",South," Delhi",P6162,"Phone ",Electronics,32374,5,0.0,COD,"Completed"
O17563,2024-02-29,C500,"Alexandria Robinson",West," Kolkata ",P9611,"T-Shirt ",Electronics,1697,2,15.0,COD,"Completed"
O19090,2024-01-08,C278,"Jose Beard",North,"Kolkata ",P8001,sofa,Home,4511,2,5.0,Card,"Cancelled"
O12419,2024-11-18,C449,"Elizabeth Allen",North,Bangalore,P8279,PHONE,Electronics,22309,4,10.0,Card,"Completed"
O15898,2024-08-05,C494,"Melissa Turner",North,"Chennai ",P3130,"Sofa ",Home,8535,5,15.0,COD,"Completed"
O15797,2024-04-14,C324,"Michael Salas",North," Mumbai ",P9861,sofa,Home,3866,0,0.0,UPI,"Returned"
O15787,2024-09-23,C103,"garrett fitzpatrick",North," Kolkata ",P4580," Laptop",Electronics,48039,5,5.0,COD,"Returned"
O13063,2024-10-20,C498,"Jennifer Baker",South,Hyderabad,P1349,Phone,Electronics,29922,3,5.0,UPI,"Returned"
O11130,2024-06-10,C414,"Keith Johnson",West,kolkata,P6814," Chair ",Home,6231,2,20.0,COD,"Cancelled"
O19548,2024-04-03,C270,"Samantha Mendez DVM",North,hyderabad,P6770," Monitor",Electronics,10626,5,0.0,UPI,"Returned"
O11386,2024-11-23,C232,"Mathew Liu",North,Delhi,P1122,"Jacket ",Fashion,4135,3,20.0,Card,"Cancelled"
O20880,2024-08-29,C301,"Lindsey Knapp",South," Delhi ",P5051," Phone",Electronics,46756,5,5.0,UPI,"Completed"
O17770,2024-02-21,C199,"  Steven Alexander  ",West," Hyderabad",P5655,Table,Home,9250,1,5.0,COD,"Cancelled"
O12752,2024-04-12,C275,"Ashlee Ramos",North,chennai,P5141,laptop,Electronics,37225,1,,COD,"Cancelled"
O14553,2024-05-27,C450,"John Edwards",West,"Chennai ",P6285,Monitor,Electronics,46881,5,5.0,Card,"Returned"
O12842,2024-12-24,C185,"PATRICK WATKINS",South," Delhi ",P1187," Phone",Electronics,71873,1,10.0,COD,"Cancelled"
O11245,2024-11-18,C331,"  Meghan Perry  ",North,kolkata,P7872," T-Shirt",Fashion,640,5,20.0,UPI,"Completed"
O20105,2024-03-20,C294,"Brian Beltran",North,kolkata,P5769," Shoes ",Fashion,1200,5,0.0,UPI,"Completed"
O16485,2024-05-04,C411,"CHERYL COLLINS",North,"Mumbai ",P2897,"T-Shirt ",Fashion,1637,2,10.0,Card,"Cancelled"
O15774,2024-11-21,C242,"Justin Goodman",North,Delhi,P4597,sofa,Home,6770,3,5.0,COD,"Returned"
O12335,2024-02-27,C106,"Antonio Jones MD",North,MUMBAI,P9592," Jeans",Fashion,2330,4,10.0,COD,"Completed"
O21010,2024-04-21,C165,,North,"Kolkata ",P6534," T-Shirt",Fashion,3837,3,20.0,UPI,"Completed"
O15416,2024-06-03,C169,"Laura Robinson",North,"Kolkata ",P9140,"Jacket ",Fashion,625,5,10.0,Card,"Completed"
O14928,2024-07-01,C128,"Shannon Adkins",West," Delhi ",P2497,"Phone ",Electronics,62450,4,0.0,Card,"Returned"
O11883,2024-06-14,C291,"Cory Mayo",North," Mumbai",P8479,"Phone ",Electronics,44479,2,5.0,COD,"Cancelled"
O15188,2024-07-30,C290,"Erin White",East," Bangalore ",P1181,chair,Home,2676,5,0.0,COD,"Cancelled"
O12898,2024-01-06,C225,"Scott Sanchez",North,delhi,P1417,PHONE,Electronics,6955,3,15.0,Card,"Cancelled"
O19788,2024-07-30,C126,"Michele Rivera",West," Kolkata",P3868,HEADPHONES,Electronics,64071,4,0.0,Card,"Returned"
O18716,2024-05-30,C167,"Robert Weiss",South,DELHI,P6861,Jacket,Fashion,2748,5,0.0,UPI,"Completed"
O20189,2024-12-18,C366,"Fred Smith",North,"Delhi ",P4062," Sofa",Home,9533,1,0.0,Card,"Completed"
O19679,2024-03-09,C272,"Jason Mcclain",South,CHENNAI,P9649,MONITOR,Electronics,19203,3,0.0,UPI,"Cancelled"
O13534,2024-06-04,C174,"Robert Torres",North,"Delhi ",P2373,CHAIR,Home,5620,3,10.0,UPI,"Completed"
O21876,2024-10-20,C290,"Kimberly Thompson",North,Chennai,P3152," Shoes",Fashion,3959,1,5.0,Card,"Cancelled"
O10534,2024-05-10,C435,"KAITLYN GRAHAM",West," Delhi ",P6687," Monitor ",Electronics,24076,1,20.0,UPI,"Completed"
O21354,2024-09-30,C251,"Daniel Meyers",North," Mumbai ",P6055,SOFA,Home,771,4,5.0,Card,"Returned"
O20695,2024-03-19,C236,"Dominique Huffman",East,"Delhi ",P2077," Monitor",Electronics,38180,3,10.0,Card,"Cancelled"
O21243,2024-09-07,C376,"Norman Turner",West," Hyderabad ",P5915,lamp,Home,2290,2,,COD,"Completed"
O13772,2024-10-23,C343,"ELLEN JONES",North," Hyderabad ",P9428,shoes,Fashion,960,2,0.0,COD,"Completed"
O11833,2024-10-03,C397,"Holly Rocha",East," Bangalore",P6590,shoes,Fashion,4789,3,15.0,Card,"Cancelled"
O14775,2024-02-17,C281,"Nancy Romero",East," Bangalore",P8637,"Sofa ",Home,4189,4,10.0,COD,"Cancelled"
O11289,2024-07-11,C177,"Tonya Mcdaniel",East,,P4007," Laptop",Electronics,69433,5,15.0,UPI,"Cancelled"
O12894,2024-02-20,C255,"Claire Wood",East,hyderabad,P5210,headphones,Electronics,28056,2,10.0,UPI,"Completed"
O14239,2024-12-12,C179,"Michelle Bailey",West," Mumbai ",P4656," Shoes",Fashion,2007,4,15.0,COD,"Completed"
O20054,2024-12-06,C455,"Shelby Davis",South,,P9455,Jeans,Fashion,2579,2,5.0,COD,"Returned"
O19556,2024-05-17,C136,"David Stewart",South,bangalore,P6249,"Jacket ",Fashion,3148,1,5.0,Card,"Completed"
O13280,2024-03-16,C225,"  Kathy York  ",North,Kolkata,P8419,JEANS,Fashion,680,3,5.0,Card,"Cancelled"
O18152,2024-09-25,C334,,South," Delhi ",P8373," Table ",Home,1940,1,10.0,COD,"Returned"
O12644,2024-12-21,C158,"Steven Hamilton",North,"Delhi ",P6098," Jacket",Fashion,3110,5,0.0,COD,"Returned"
O17750,2024-11-02,C391,"Maria Munoz",North,kolkata,P4870," Laptop",Electronics,48211,5,15.0,UPI,"Completed"
O15558,2024-05-04,C132,"Rebecca Soto",North,"Bangalore ",P9799,Sofa,Home,1522,3,15.0,COD,"Cancelled"
O10955,2024-10-31,C359,"Brenda Larsen",North," Bangalore",P3490,Shoes,Fashion,4360,4,,UPI,"Cancelled"
O14045,2024-11-11,C229,"Robert Smith",West,KOLKATA,P7863,TABLE,Home,3599,4,5.0,Card,"Cancelled"
O14329,2024-07-01,C165,"Nicole Murphy",West,MUMBAI,P2062," Sofa",Home,3362,4,10.0,UPI,"Returned"
O20185,2024-06-15,C234,"Paul Page",West,chennai,P5995,"Phone ",Electronics,65101,3,15.0,UPI,"Completed"
O12943,2024-07-21,C257,"MICHELLE MILLER",North,mumbai,P1903," Jeans ",Fashion,518,3,,COD,"Returned"
O19449,2024-02-27,C492,"Christopher Hernandez",South,CHENNAI,P4991,LAMP,Home,7352,1,20.0,UPI,"Returned"
O10050,2024-04-05,C150,"Andrew Cox",North,Hyderabad,P9990,headphones,Electronics,6237,3,10.0,UPI,"Completed"
O19566,2024-10-16,C291,"Joshua Adkins",East," Delhi",P9318,LAPTOP,Electronics,50800,1,5.0,UPI,"Completed"
O17967,2024-03-20,C160,"Shawn Clements",North,"Hyderabad ",P2615,Monitor,Electronics,43633,3,0.0,COD,"Completed"
O21000,2024-12-25,C424,"Timothy Page",South," Chennai",P8401,"Phone ",Electronics,77201,5,20.0,COD,"Cancelled"
O19156,2024-09-08,C353,"Megan Small",South," Chennai",P1488,CHAIR,Home,5230,2,20.0,Card,"Returned"
O11988,2024-10-21,C131,"  Stacy Harrison  ",North,"Bangalore ",P4525,Jeans,Fashion,1101,5,0.0,Card,"Returned"
O14568,2024-01-22,C410,"Crystal Ellis",West,DELHI,P5379,table,Home,410,1,20.0,COD,"Cancelled"
O20772,2024-09-05,C304,,North,,P2044,"Sofa ",Electronics,2709,1,5.0,COD,"Completed"
O20950,2024-02-18,C313,"Benjamin Bell",North,Delhi,P4806,"Laptop ",Electronics,34970,4,15.0,COD,"Completed"
O12561,2024-08-14,C206,"Vanessa Jackson",North,HYDERABAD,P4263,table,Home,4124,4,15.0,COD,"Cancelled"
O21066,2024-09-04,C229,"Megan Hansen",South,,P9179," Table ",Home,6554,118,5.0,UPI,"Completed"
O19472,2024-10-26,C157,"Kathleen Elliott",North,chennai,P3263," Phone ",Electronics,5151,1,-10.0,UPI,"Completed"
O16328,2024-07-07,C239,,South,,P6430," Jeans",Fashion,3705,3,15.0,UPI,"Cancelled"
O21378,2024-03-28,C218,"SAMUEL JAMES",North,Kolkata,P9438,TABLE,Home,5673,5,20.0,UPI,"Cancelled"
O21663,2024-03-09,C349,"Caroline Knox",East,Delhi,P3504,phone,Electronics,61654,4,15.0,Card,"Cancelled"
O21197,2024-02-13,C367,"Mary Ramirez",West,"Kolkata ",P3075," Sofa ",Home,3375,3,5.0,COD,"Returned"
O19726,2024-01-20,C246,"Michael Richardson",South,,P1934,SHOES,Fashion,4516,1,10.0,Card,"Returned"
O12754,2024-03-07,C365,"  Kyle Ford  ",West," Kolkata ",P4758,TABLE,Home,2480,2,0.0,Card,"Completed"
O13973,2024-11-13,C459,"  Amanda Trujillo  ",North,"Bangalore ",P1616," Phone ",Electronics,15487,2,20.0,UPI,"Returned"
O15437,2024-01-25,C307,"Sharon Ruiz",South,,P3521,lamp,Home,7540,3,5.0,COD,"Completed"
O11844,2024-08-07,C367,"Wayne Hopkins",North," Mumbai",P7081,t-shirt,Fashion,1203,4,20.0,UPI,"Returned"
O11586,2024-02-01,C361,"April Walker",South,delhi,P3350,Phone,Electronics,8552,2,10.0,COD,"Returned"
O19667,2024-12-11,C409,,North,Hyderabad,P8599,jacket,Fashion,1921,0,,Card,"Cancelled"
O16376,2024-08-08,C461,"Jason Wolf",South,mumbai,P6488," Laptop",Electronics,34331,2,5.0,UPI,"Cancelled"
O17792,2024-02-10,C460,"LINDA HERNANDEZ",North,"Chennai ",P4568,"Monitor ",Electronics,34737,4,5.0,COD,"Cancelled"
O19786,2024-07-08,C401,"FELICIA FLOWERS",South,mumbai,P6593,"Chair ",Home,1279,1,0.0,COD,"Cancelled"
O21977,2024-06-12,C438,"kimberly delgado",West,MUMBAI,P9723,lamp,Home,2770,2,0.0,UPI,"Completed"
O18638,2024-11-12,C309,"Lisa White",North," Kolkata ",P7744,"Jacket ",Fashion,1896,4,5.0,UPI,"Completed"
O16180,2024-11-07,C391,"  Katrina Tucker  ",North,CHENNAI,P2074," Monitor",Electronics,72436,5,10.0,UPI,"Completed"
O12576,2024-01-06,C410,"Joseph Anthony III",West," Delhi",P4422,Monitor,Electronics,11290,4,0.0,COD,"Cancelled"
O16844,2024-09-09,C102,"Ashley Cook",East,"Chennai ",P9702," Monitor",Electronics,24849,3,5.0,UPI,"Cancelled"
O14084,2024-03-24,C107,"KEVIN WALTON",North,chennai,P2069," Lamp",Home,509,2,10.0,COD,"Returned"
O20173,2024-03-09,C213,"  Mary Hughes  ",East,Kolkata,P9186,Lamp,Home,1610,5,0.0,COD,"Cancelled"
O19330,2024-06-18,C157,"Ashley Villanueva",North,"Delhi ",P2033,PHONE,Electronics,9957,4,5.0,Card,"Returned"
O16612,2024-01-10,C459,"Justin Adams",West,mumbai,P4865," Sofa",Home,5477,3,20.0,Card,"Completed"
O15757,2024-07-20,C404,"  Michael Adams  ",South," Bangalore ",P9621,Phone,Electronics,37472,2,5.0,Card,"Cancelled"
O21983,2024-12-19,C364,"Todd Cruz",East,DELHI,P9440,"Phone ",Electronics,77338,4,-10.0,UPI,"Cancelled"
O21720,2024-01-07,C261,"Kyle Stevens",North,DELHI,P6518,lamp,Home,8439,2,15.0,Card,"Cancelled"
O14560,2024-12-09,C190,"Dr. Anne Welch",North,"Bangalore ",P1407,Chair,Electronics,8732,5,10.0,COD,"Returned"
O12797,2024-12-28,C442,"Rebekah Lee",North," Hyderabad ",P6853,Jacket,Fashion,3420,4,20.0,COD,"Cancelled"
O14758,2024-10-26,C352,"Joshua Jones",South,Kolkata,P8794," Table",Home,6582,3,20.0,UPI,"Returned"
O19570,2024-08-15,C190,"john lambert",East," Chennai",P2500," T-Shirt",Fashion,2402,4,15.0,COD,"Cancelled"
O15494,2024-01-09,C191,"Jane Sampson",North,"Chennai ",P2618,JEANS,Fashion,4325,2,0.0,Card,"Cancelled"
O12338,2024-04-21,C111,"Kevin Spears",North," Bangalore",P5911," Shoes",Fashion,3331,1,20.0,COD,"Completed"
O10803,2024-09-07,C292,"Kathy Hansen",West,Chennai,P1710,Lamp,Fashion,5471,3,15.0,Card,"Cancelled"
O20947,2024-02-01,C132,"Paula Miller",East,KOLKATA,P6123,Sofa,Home,7071,5,10.0,Card,"Returned"
O14160,2024-07-05,C473,"joy smith",South,Chennai,P9776,SHOES,Fashion,4041,3,20.0,UPI,"Cancelled"
O10031,2024-12-05,C124,"  Nancy Randall  ",East,chennai,P2392,CHAIR,Home,7805,3,5.0,UPI,"Completed"
O10970,2024-12-08,C411,"Eric Wells",South,"Kolkata ",P6611," Phone ",Electronics,27809,2,15.0,COD,"Cancelled"
O18555,2024-03-17,C391,,West,Mumbai,P1356,T-shirt,Fashion,1673,1,20.0,UPI,"Cancelled"
O18582,2024-02-09,C131,"Gary Herrera",North,delhi,P9239,LAMP,Electronics,5030,4,20.0,UPI,"Returned"
O11094,2024-05-25,C233,"Sara Cruz",West," Kolkata ",P7392," Lamp",Home,7002,3,20.0,Card,"Completed"
O11780,2024-04-02,C461,"Michael Cunningham",North," Mumbai",P1252,"Phone ",Home,52505,2,10.0,Card,"Cancelled"
O12796,2024-08-31,C293,,North,delhi,P9734," Laptop",Home,211364,3,15.0,UPI,"Returned"
O10782,2024-06-15,C197,"PHILLIP MEYER",North,HYDERABAD,P9056,"Sofa ",Home,3699,4,0.0,UPI,"Cancelled"
O10157,2024-10-03,C258,"Laura Savage",East,MUMBAI,P8638,TABLE,Home,9296,1,5.0,Card,"Returned"
O11047,2024-05-29,C405,"  Patricia Spencer  ",North,"Bangalore ",P7394,"T-Shirt ",Fashion,1079,3,15.0,Card,"Returned"
O15504,2024-01-14,C300,"  Leslie Jones  ",North,kolkata,P3384,TABLE,Home,7377,1,0.0,UPI,"Completed"
O11366,2024-10-24,C252,"Gary Huerta",South,mumbai,P3446,LAMP,Home,4131,1,10.0,Card,"Returned"
O17230,2024-04-26,C328,"Jamie Walter",West," Bangalore ",P4863,Laptop,Electronics,20436,5,20.0,Card,"Cancelled"
O12442,2024-02-19,C309,"Wendy Spencer",South,hyderabad,P5178,sofa,Home,514,2,20.0,UPI,"Completed"
O10333,2024-10-15,C218,"  Karen Lowery  ",West," Chennai",P4981," Shoes ",Fashion,3346,4,10.0,UPI,"Cancelled"
O19347,2024-05-26,C217,"alison jackson",South,bangalore,P9792," Headphones",Electronics,65009,3,15.0,Card,"Completed"
O17244,2024-02-12,C203,,North,chennai,P4757,"Sofa ",Home,4839,2,5.0,Card,"Cancelled"
O10948,2024-11-04,C130,"Christopher Wood",East," Mumbai",P8270," T-Shirt ",Fashion,1291,4,10.0,UPI,"Returned"
O14051,2024-09-20,C326,"  Stephen Pham  ",East," Kolkata ",P6369,lamp,Home,3348,4,20.0,COD,"Completed"
O20901,2024-05-24,C194,"amanda smith",South,"Mumbai ",P4429,HEADPHONES,Electronics,45719,2,5.0,Card,"Returned"
O20718,2024-05-18,C250,"Thomas Maldonado",North,HYDERABAD,P1862," Jacket ",Fashion,743,1,0.0,Card,"Returned"
O16641,2024-10-30,C421,"Robert Aguilar",South,Chennai,P2169,Chair,Home,3876,2,0.0,UPI,"Cancelled"
O20083,2024-02-19,C254,"Eric Lam",North,chennai,P3693," Chair",Home,199092,3,0.0,Card,"Cancelled"
O16346,2024-04-10,C156,"Jason Jones",West,CHENNAI,P4986,TABLE,Home,781,3,5.0,UPI,"Cancelled"
O11727,2024-01-23,C191,"Adam Parker",West,Delhi,P9854,t-shirt,Fashion,1737,3,20.0,COD,"Cancelled"
O10808,2024-09-04,C298,"William Adams",West,bangalore,P6028,Lamp,Home,9332,1,10.0,Card,"Completed"
O14121,2024-12-13,C407,"Kimberly Allen",South,"Kolkata ",P8610,monitor,Electronics,11207,2,20.0,COD,"Returned"
O12065,2024-12-14,C417,"Austin Moore",West," Bangalore ",P7613,HEADPHONES,Electronics,46143,3,15.0,UPI,"Returned"
O21796,2024-01-13,C207,"Robert Jackson",West,bangalore,P8006," Lamp ",Home,6583,5,5.0,Card,"Returned"
O12397,2024-12-31,C429,"amy scott",South," Bangalore",P9800,jeans,Fashion,4808,3,5.0,Card,"Returned"
O10353,2024-10-11,C166,,North,KOLKATA,P6191,"Chair ",Home,4381,1,15.0,UPI,"Cancelled"
O10309,2024-10-28,C362,"Raymond Perkins",North,"Chennai ",P8173,PHONE,Electronics,71636,4,,Card,"Returned"
O20749,2024-08-10,C356,"James Brewer",East,Chennai,P3608," Phone ",Electronics,74198,2,0.0,COD,"Cancelled"
O17711,2024-10-18,C175,"Tammy Rogers",West,"Hyderabad ",P7478," Sofa",Home,8931,5,15.0,Card,"Completed"
O11995,2024-05-14,C410,"Ashley Mcgee",West," Chennai",P6914,"Lamp ",Home,8256,5,20.0,UPI,"Cancelled"
O14401,2024-04-16,C202,"Jessica Zuniga",South,"Mumbai ",P9244,"Laptop ",Electronics,47872,3,5.0,UPI,"Cancelled"
O19895,2024-12-10,C153,"Rebecca Jackson",North," Hyderabad",P8485," T-Shirt ",Fashion,4203,4,10.0,COD,"Cancelled"
O14040,2024-01-19,C435,"Michele Wright",South," Chennai ",P1129," T-Shirt",Fashion,4919,1,20.0,COD,"Returned"
O13908,2024-05-15,C487,"Nichole Meyer",East,"Hyderabad ",P4273," Lamp",Home,4507,2,20.0,Card,"Completed"
O10472,2024-02-08,C217,"  Joseph Tran  ",North,"Bangalore ",P7542," Sofa",Home,8940,4,5.0,COD,"Cancelled"
O14890,2024-10-01,C186,,North,delhi,P8865,shoes,Fashion,2016,4,0.0,Card,"Returned"
O19543,2024-11-02,C127,"Shawn Booker",West,HYDERABAD,P3060,chair,Home,845,1,10.0,UPI,"Completed"
O12134,2024-02-13,C113,"Craig Nelson",North,MUMBAI,P7911," Headphones",Electronics,66571,5,5.0,UPI,"Cancelled"
O21907,2024-07-23,C388,"Christopher Reyes",North,bangalore,P2048,Jacket,Fashion,4545,2,15.0,COD,"Returned"
O20792,2024-04-27,C115,"Amy Adams",West,delhi,P9546,"Jacket ",Fashion,1242,2,0.0,Card,"Cancelled"
O17331,2024-09-11,C118,,North,"Chennai ",P3544,jacket,Fashion,2544,5,20.0,UPI,"Completed"
O20218,2024-08-06,C399,"Jason Hill",West,delhi,P1189,"Jacket ",Fashion,1444,2,20.0,Card,"Returned"
O17834,2024-10-30,C170,"Philip Kramer",North," Mumbai ",P7031,Sofa,Home,3222,5,20.0,Card,"Returned"
O10200,2024-03-14,C329,"Allison Fuller",North," Mumbai ",P9144,"Sofa ",Home,9578,1,,UPI,"Completed"
O15780,2024-12-11,C397,"Benjamin Harris",North,chennai,P5342,Monitor,Electronics,25703,2,0.0,COD,"Returned"
O16302,2024-09-26,C227,"Dawn Francis",South,"Bangalore ",P7013,phone,Electronics,74219,3,20.0,Card,"Cancelled"
O11580,2024-09-28,C163,"Stephen Keller",West,hyderabad,P4634,JACKET,Fashion,1594,63,0.0,COD,"Cancelled"
O21425,2024-03-26,C358,"Michelle Savage",North,delhi,P1508,shoes,Fashion,2004,3,5.0,UPI,"Returned"
O18424,2024-02-14,C385,"Diane Williams",South," Hyderabad",P4169,PHONE,Electronics,40824,5,0.0,Card,"Cancelled"
O16684,2024-05-28,C189,"  James Johnson  ",East,Chennai,P1855,Laptop,Electronics,70887,2,20.0,UPI,"Returned"
O19558,2024-11-26,C102,"Elizabeth Wise",North,hyderabad,P7977,t-shirt,Fashion,3645,2,5.0,UPI,"Returned"
O14186,2024-12-31,C144,"Kathy Nguyen",South,hyderabad,P5589," Headphones ",Electronics,79456,4,0.0,COD,"Returned"
O12631,2024-04-28,C174,"James Walker",West," Chennai",P7072," T-Shirt ",Fashion,1540,4,,COD,"Cancelled"
O14044,2024-01-11,C145,"Katie Conley",South," Kolkata ",P7478," Phone",Electronics,54430,1,0.0,UPI,"Cancelled"
O21730,2024-10-19,C266,"Christine Watson",West,BANGALORE,P8378," Shoes ",Fashion,3485,3,10.0,COD,"Cancelled"
O21251,2024-05-28,C251,"Melissa Parker",West," Mumbai ",P1398,T-shirt,Fashion,1754,5,5.0,UPI,"Returned"
O20966,2024-11-25,C201,"Gabriella Reed",South," Kolkata",P6632,SHOES,Fashion,2140,5,0.0,Card,"Cancelled"
O19013,2024-10-26,C396,"Dr. Amber Hernandez",South,DELHI,P5134," Chair",Home,6154,5,0.0,COD,"Completed"
O18295,2024-03-02,C376,"Tiffany Robertson",South,MUMBAI,P2067,laptop,Electronics,52925,1,15.0,UPI,"Completed"
O18924,2024-02-14,C289,"Jacob Hardin",West,KOLKATA,P2740,lamp,Home,6950,1,20.0,UPI,"Returned"
O19405,2024-12-25,C326,"Scott Campos",North,bangalore,P9017,jeans,Fashion,522,194,0.0,COD,"Cancelled"
O12565,2024-11-01,C158,"  Erik Bullock  ",East,Chennai,P9109,SHOES,Fashion,4375,3,20.0,Card,"Completed"
O11750,2024-12-25,C300,"Susan Mcintyre",North,chennai,P7520,shoes,Fashion,725,1,0.0,UPI,"Returned"
O12295,2024-06-21,C355,"Crystal Gomez",West,Mumbai,P9552,HEADPHONES,Electronics,6437,1,15.0,Card,"Returned"
O17333,2024-02-27,C406,"Marvin Anderson",South,bangalore,P3607," Lamp",Home,2742,2,10.0,Card,"Returned"
O18281,2024-06-12,C388,"Daniel King",North," Hyderabad",P5745,"Lamp ",Home,9913,3,5.0,COD,"Cancelled"
